date,open,high,low,close,volume
2022-03-31,222.8978,223.303,222.8526,222.9186,216924
2022-04-01,224.317,224.4874,223.387,224.2876,177632
2022-04-04,225.2585,225.4283,225.056,225.1762,488828
2022-04-05,225.7465,226.2553,224.5525,225.0311,165981
2022-04-06,225.7556,226.3555,225.4735,225.5636,383273
2022-04-07,225.4392,226.1608,224.7353,225.5988,334700
2022-04-08,226.1478,226.5819,225.6836,225.9289,344208
2022-04-11,227.0944,227.8648,226.6291,227.1766,185861
2022-04-12,227.9225,228.4123,227.5655,228.0342,223051
2022-04-13,228.493,228.678,227.7665,228.2855,342599
2022-04-14,228.4005,229.1338,227.4086,228.3934,219650
2022-04-15,229.0432,229.0543,228.8574,228.9794,377645
2022-04-18,228.9979,229.1648,228.7283,228.9947,115809
2022-04-19,229.337,229.592,228.5486,229.2598,129128
2022-04-20,230.0737,230.1553,229.7676,229.976,391392
2022-04-21,230.6347,231.2169,230.4272,231.0823,346703
2022-04-22,232.096,232.78,231.4424,231.9414,117270
2022-04-25,231.2311,232.0259,230.9746,231.4584,459615
2022-04-26,231.843,233.5092,231.3463,232.1779,101942
2022-04-27,232.7782,232.9396,232.4975,232.7918,482220
2022-04-28,233.5861,233.663,233.5057,233.5665,391798
2022-04-29,234.7425,235.7285,234.4518,234.9054,495255
2022-05-02,234.7182,234.7624,233.9788,234.5233,479549
2022-05-03,234.5172,235.4189,234.502,234.8324,225250
2022-05-04,235.6011,236.2092,235.5316,235.697,402601
2022-05-05,235.4029,235.6991,235.1817,235.5407,184364
2022-05-06,236.8138,237.2586,236.6075,236.8248,288656
2022-05-09,237.6576,237.977,237.2205,237.5913,196043
2022-05-10,238.3471,239.2926,238.1041,238.5876,294418
2022-05-11,239.0847,239.3441,238.6479,238.9116,448936
2022-05-12,239.9129,240.1346,238.4981,239.8977,274454
2022-05-13,240.5542,241.9121,239.9815,241.0101,136957
2022-05-16,241.2515,242.6252,239.781,241.7249,229857
2022-05-17,242.4396,242.7348,242.1408,242.4425,414609
2022-05-18,243.126,243.2685,242.6274,243.1797,308685
2022-05-19,243.3426,243.6479,243.1882,243.3678,324074
2022-05-20,243.8976,244.5921,243.1824,243.9044,272460
2022-05-23,244.4949,245.0731,243.9051,244.4398,217111
2022-05-24,245.4707,245.6297,244.7346,245.2383,339267
2022-05-25,246.0681,246.4423,245.1224,246.3418,353235
2022-05-26,246.1473,246.6784,245.5915,246.4361,459248
2022-05-27,246.7205,247.2774,246.6934,246.9906,347112
2022-05-30,248.4116,248.7568,247.7476,248.3399,498003
2022-05-31,248.9009,249.0283,248.3015,248.5914,430630
2022-06-01,248.6967,249.1284,248.1908,248.8041,131497
2022-06-02,248.9025,249.5311,248.4713,249.5267,256868
2022-06-03,250.145,250.8291,249.7786,250.572,253873
2022-06-06,250.9949,251.4145,250.1319,251.2041,101208
2022-06-07,252.359,253.6258,252.1553,252.4998,172282
2022-06-08,253.4602,254.3589,253.0226,253.5637,404875
2022-06-09,254.6344,255.2765,253.9658,254.6246,240848
2022-06-10,255.4636,256.2424,254.7738,255.5433,159151
2022-06-13,257.6419,258.081,256.546,257.3718,214989
2022-06-14,257.7353,259.0595,257.7181,257.9096,209881
2022-06-15,257.2989,258.0337,256.7009,257.5209,169814
2022-06-16,259.115,259.6183,258.6402,258.991,140476
2022-06-17,259.003,259.4159,258.5878,259.4014,405630
2022-06-20,260.2072,260.3203,259.4428,260.1059,429809
2022-06-21,261.4642,261.5737,261.3878,261.4374,298515
2022-06-22,261.2147,261.4572,260.5732,261.2532,346185
2022-06-23,261.6673,262.4006,260.1131,261.2523,467698
2022-06-24,260.9063,261.1634,260.7082,261.0688,437065
2022-06-27,261.8452,262.3225,260.3646,261.3068,113036
2022-06-28,262.1307,262.6221,261.7364,262.1898,481182
2022-06-29,262.7842,263.6049,262.3064,263.1202,126791
2022-06-30,263.9418,264.2874,263.4635,263.9234,110628
2022-07-01,263.5535,264.2308,262.4988,263.8374,261309
2022-07-04,263.0801,263.4207,263.0505,263.2781,398341
2022-07-05,264.0697,264.5603,263.8353,263.9649,132110
2022-07-06,264.5226,264.9819,263.4364,264.3757,217195
2022-07-07,265.1145,266.1473,264.7678,265.2796,205091
2022-07-08,266.5781,266.7045,266.2005,266.3152,258952
2022-07-11,267.3637,267.4083,266.5074,267.0546,494411
2022-07-12,268.5134,268.7496,267.6413,268.1282,232565
2022-07-13,269.0638,270.6543,268.2746,268.9215,183583
2022-07-14,270.2468,270.921,269.7243,269.8789,148925
2022-07-15,269.6651,270.7789,269.349,270.1732,179247
2022-07-18,270.6655,271.1115,270.5766,270.7516,153255
2022-07-19,271.2996,271.7309,270.9521,271.535,329456
2022-07-20,272.692,273.4504,272.5117,272.6595,268202
2022-07-21,272.9703,273.9123,272.8414,273.1264,299199
2022-07-22,274.0484,274.1729,273.6459,274.0939,432858
2022-07-25,275.1503,275.3099,274.367,274.6334,332175
2022-07-26,275.2087,276.5358,275.0775,275.2554,162067
2022-07-27,276.5146,277.3532,276.3512,276.4002,250694
2022-07-28,275.9254,276.1587,275.6878,275.9895,225031
2022-07-29,275.9847,276.3122,275.5242,275.9638,430704
2022-08-01,275.8373,276.0169,275.7056,275.8357,222809
2022-08-02,275.3613,275.6421,275.069,275.2379,155432
2022-08-03,275.8737,275.9318,275.4949,275.5526,394402
2022-08-04,277.1103,277.3293,275.7158,276.6545,271357
2022-08-05,277.2743,278.0879,276.4454,277.1885,138345
2022-08-08,278.155,278.2185,277.5631,277.9911,375904
2022-08-09,278.9703,280.5762,277.914,279.2917,184204
2022-08-10,280.7069,280.7825,280.5849,280.7315,447294
2022-08-11,281.6591,282.6648,280.5081,281.3945,432984
2022-08-12,283.1048,283.3071,282.5834,282.8598,247828
2022-08-15,283.6791,284.2254,283.5223,283.6191,322238
2022-08-16,284.1047,284.5165,283.535,283.8531,327098
2022-08-17,284.3648,284.8504,284.2077,284.2253,361370
2022-08-18,284.4353,284.6968,283.9511,284.0943,127655
2022-08-19,284.3821,284.9444,283.853,284.2999,229939
2022-08-22,284.7058,284.83,284.5407,284.8071,168127
2022-08-23,286.0729,286.8089,285.8633,285.9768,378998
2022-08-24,286.8329,288.4586,286.3928,287.676,127655
2022-08-25,287.71,288.5312,287.1361,287.5999,306783
2022-08-26,287.4921,289.5649,286.71,288.5449,391152
2022-08-29,288.1682,288.7289,287.943,288.6657,479350
2022-08-30,289.7923,290.4444,289.3455,289.6615,215223
2022-08-31,290.4483,290.4561,290.1752,290.3097,103189
2022-09-01,289.6353,291.2833,289.0762,289.9724,389498
2022-09-02,291.0283,291.3468,290.9771,291.2357,100618
2022-09-05,292.011,292.1061,291.3827,291.6114,126559
2022-09-06,291.8877,293.2532,291.7103,292.029,496197
2022-09-07,292.7895,293.6428,292.0808,292.1343,445019
2022-09-08,292.4818,292.7109,292.1713,292.4823,383015
2022-09-09,293.5836,294.5852,292.1643,293.4639,434212
2022-09-12,294.5619,294.827,293.8206,294.0864,130140
2022-09-13,295.0536,295.386,294.6221,295.015,135571
2022-09-14,295.6694,296.0339,295.4127,295.966,220331
2022-09-15,297.4551,297.684,297.3052,297.4877,109502
2022-09-16,298.0169,298.491,297.1796,298.0275,455325
2022-09-19,297.4857,298.3745,296.8177,297.8923,122515
2022-09-20,299.1963,299.7984,299.1399,299.2728,317616
2022-09-21,299.6001,300.6459,298.9344,299.8226,441452
2022-09-22,301.519,301.717,300.5243,301.2405,393994
2022-09-23,302.235,302.3431,301.8464,302.2246,193881
2022-09-26,302.8152,303.2742,302.0494,302.9009,288133
2022-09-27,303.8372,303.8832,302.7572,303.8694,319309
2022-09-28,305.883,306.2639,305.4119,305.8148,407169
2022-09-29,308.0396,308.6998,307.8434,307.8497,270497
2022-09-30,308.3535,308.8803,307.3728,308.662,214014
2022-10-03,309.2102,310.216,309.1117,309.5326,418210
2022-10-04,311.3162,311.5172,310.9552,310.9727,454591
2022-10-05,311.0958,311.94,310.685,311.2241,295559
2022-10-06,311.7672,312.6541,311.4044,312.2095,111208
2022-10-07,313.1128,313.8527,312.6756,312.9739,300264
2022-10-10,314.0983,314.454,313.9436,313.9528,455716
2022-10-11,313.7335,314.6069,313.2378,314.2144,495636
2022-10-12,314.0731,314.9055,313.9194,314.001,260414
2022-10-13,313.7148,313.922,313.4404,313.4842,160051
2022-10-14,313.6847,313.8176,312.7311,313.5673,328865
2022-10-17,314.2621,314.5755,313.1391,314.0636,432281
2022-10-18,314.2227,315.9907,313.8676,314.6646,478001
2022-10-19,316.7753,316.8026,315.0225,316.6704,120699
2022-10-20,318.0663,319.4336,317.9356,318.1626,216219
2022-10-21,318.1921,318.43,317.8878,318.3458,291059
2022-10-24,319.641,319.6845,318.5274,319.363,139301
2022-10-25,320.3746,320.7259,319.5857,319.9014,454533
