date,open,high,low,close,volume
2021-06-14,61.9456,62.0994,61.8394,61.956,216181
2021-06-15,62.009,62.165,61.9374,62.142,433772
2021-06-16,62.3265,62.409,62.1328,62.3358,265257
2021-06-17,62.4033,62.513,62.3828,62.4506,179939
2021-06-18,62.421,62.4696,62.4172,62.4291,461144
2021-06-21,62.493,62.5566,62.4711,62.5349,496695
2021-06-22,62.5213,62.7866,62.3796,62.5226,215603
2021-06-23,62.6925,62.9879,62.5455,62.7577,163199
2021-06-24,62.7593,62.9029,62.6196,62.8398,161072
2021-06-25,62.9811,63.013,62.9009,62.9042,339450
2021-06-28,62.8906,63.0323,62.7809,62.9516,223999
2021-06-29,63.2022,63.2374,62.9589,63.2022,349241
2021-06-30,63.1128,63.197,62.9446,63.0526,403724
2021-07-01,63.3738,63.4657,63.2581,63.3159,102279
2021-07-02,63.3744,63.3979,63.1437,63.324,443941
2021-07-05,63.1967,63.3348,63.1099,63.1776,111666
2021-07-06,63.1598,63.3201,62.9361,63.1141,145777
2021-07-07,63.0237,63.1266,62.7512,62.9373,389943
2021-07-08,63.0779,63.1468,62.9349,63.0511,348685
2021-07-09,62.836,63.0139,62.7629,62.9517,491384
2021-07-12,62.9711,63.0673,62.8726,63.0044,326914
2021-07-13,63.2228,63.3259,62.8484,63.1788,266850
2021-07-14,63.0859,63.3236,62.9922,63.1255,367519
2021-07-15,63.2254,63.4812,62.9423,63.1232,404811
2021-07-16,62.9862,62.999,62.984,62.9902,368422
2021-07-19,62.9781,63.0157,62.8164,62.9728,248236
2021-07-20,63.3997,63.5495,63.3132,63.3284,483786
2021-07-21,63.447,63.5914,63.4467,63.4586,220645
2021-07-22,63.468,63.4873,63.3224,63.4568,238611
2021-07-23,63.4679,63.6392,63.3713,63.4109,211104
2021-07-26,63.3438,63.4842,63.2224,63.4372,219906
2021-07-27,63.4673,63.6208,63.437,63.4854,185196
2021-07-28,63.5165,63.5748,63.3951,63.4639,332490
2021-07-29,63.5671,63.6523,63.5441,63.5629,391504
2021-07-30,63.5666,63.6363,63.4729,63.4735,271767
2021-08-02,63.2837,63.5664,63.2562,63.3836,469120
2021-08-03,63.3549,63.4749,63.2143,63.4622,289501
2021-08-04,63.3943,63.5212,63.3111,63.3456,286800
2021-08-05,63.5246,63.667,63.2916,63.4696,127710
2021-08-06,63.4873,63.5513,63.4159,63.4995,461410
2021-08-09,63.3245,63.5429,63.2781,63.2992,159296
2021-08-10,63.3919,63.6612,63.2023,63.3447,165766
2021-08-11,63.1114,63.1799,62.9476,63.1628,474149
2021-08-12,63.2373,63.4629,63.0128,63.282,307815
2021-08-13,63.2942,63.4069,63.2657,63.2822,127316
2021-08-16,63.6056,63.6258,63.4511,63.5481,276721
2021-08-17,63.6417,63.7674,63.4566,63.716,336058
2021-08-18,63.6001,63.6997,63.5455,63.6127,104035
2021-08-19,63.372,63.4185,63.2357,63.3874,401830
2021-08-20,63.3499,63.514,63.3155,63.3234,367408
2021-08-23,63.1999,63.2144,62.8169,63.2004,104745
2021-08-24,63.4281,63.5283,63.3896,63.4628,347383
2021-08-25,63.5725,63.5998,63.3835,63.4932,189099
2021-08-26,63.6092,63.7708,63.5573,63.6435,393767
2021-08-27,63.6204,63.7701,63.5546,63.639,250828
2021-08-30,63.5467,63.7409,63.4246,63.648,180857
2021-08-31,63.6302,63.8082,63.3626,63.6756,302726
2021-09-01,63.8814,64.0467,63.7122,63.8484,277216
2021-09-02,63.9406,64.0623,63.8759,63.9201,236638
2021-09-03,63.8552,63.9248,63.7669,63.8169,451372
2021-09-06,64.0912,64.1265,64.0161,64.0559,359599
2021-09-07,64.1841,64.2856,63.8528,64.0504,294962
2021-09-08,63.9762,64.0659,63.937,64.0241,190559
2021-09-09,63.5906,63.8116,63.1986,63.6938,327473
2021-09-10,63.7394,63.9237,63.4308,63.8065,110193
2021-09-13,63.8063,63.9219,63.783,63.8512,453902
2021-09-14,63.8337,63.9198,63.7898,63.8959,100628
2021-09-15,63.8824,64.0804,63.7376,63.8764,379536
2021-09-16,63.9148,63.9877,63.7754,63.8349,238204
2021-09-17,63.9179,64.0469,63.7243,63.8196,387642
2021-09-20,63.9428,64.0345,63.8565,63.9106,244665
2021-09-21,64.1614,64.2659,63.8668,64.0243,110460
2021-09-22,64.0039,64.3252,63.968,64.0267,479441
2021-09-23,64.0754,64.252,63.892,64.1802,406397
2021-09-24,64.2698,64.2918,64.119,64.2022,117912
2021-09-27,64.0516,64.3932,63.9583,64.1695,113150
2021-09-28,64.1786,64.3773,64.0219,64.2271,312026
2021-09-29,64.1179,64.204,64.026,64.0846,482636
2021-09-30,64.1399,64.282,64.0872,64.1464,331125
2021-10-01,63.9685,64.073,63.9207,63.9807,104286
2021-10-04,63.8057,63.9289,63.7974,63.8811,379710
2021-10-05,63.6545,63.6732,63.4542,63.6552,271109
2021-10-06,63.7286,63.9174,63.596,63.6647,355493
2021-10-07,63.9028,63.9609,63.8721,63.9015,240132
2021-10-08,63.8654,64.0816,63.8369,63.9185,103255
2021-10-11,63.9528,64.0997,63.8047,64.0327,107341
2021-10-12,64.3139,64.3862,64.0773,64.366,352743
2021-10-13,64.4755,64.49,64.2552,64.4502,354067
2021-10-14,64.4059,64.4807,64.266,64.3838,228955
2021-10-15,64.2837,64.4345,64.2645,64.3352,132919
2021-10-18,64.2251,64.439,64.1451,64.3674,409147
2021-10-19,64.3451,64.5426,64.3158,64.3181,160495
2021-10-20,64.2208,64.4477,64.1456,64.2785,175346
2021-10-21,64.4817,64.569,64.3314,64.4373,280937
2021-10-22,64.5529,64.7107,64.4725,64.6017,386482
2021-10-25,64.3576,64.5527,64.342,64.4213,498049
2021-10-26,64.3579,64.4,64.2468,64.3481,350198
2021-10-27,64.4722,64.48,64.1583,64.3205,484156
2021-10-28,64.478,64.7061,64.3163,64.4297,360916
2021-10-29,64.6181,64.682,64.6051,64.6093,439154
2021-11-01,65.014,65.1814,64.8823,64.9907,170379
2021-11-02,64.8489,65.0376,64.7377,64.9627,122554
2021-11-03,64.8683,65.0289,64.7799,64.9411,367669
2021-11-04,64.8867,65.1534,64.8534,65.0501,490059
2021-11-05,65.1063,65.1453,64.9263,64.9938,394791
2021-11-08,65.1073,65.1273,64.8241,65.008,237276
2021-11-09,65.0121,65.0697,64.921,64.9865,295764
2021-11-10,64.687,64.7649,64.6468,64.6783,144884
2021-11-11,64.6261,64.8679,64.5099,64.7266,236146
2021-11-12,64.7211,64.8819,64.665,64.7353,373169
2021-11-15,65.0487,65.0775,64.8924,64.9323,166621
2021-11-16,64.974,65.0212,64.8715,64.9655,292647
2021-11-17,64.7983,64.8477,64.7914,64.8349,215984
2021-11-18,64.7199,64.9459,64.6691,64.8339,296324
2021-11-19,64.6843,64.8102,64.4855,64.5951,405531
2021-11-22,64.4665,64.6513,64.4352,64.471,453949
2021-11-23,64.4717,64.6401,64.4114,64.5852,263760
2021-11-24,64.5258,64.5997,64.4275,64.5855,430870
2021-11-25,64.6543,64.7697,64.4399,64.737,381085
2021-11-26,64.5062,64.7385,64.3079,64.5147,468723
2021-11-29,64.529,64.7019,64.4617,64.5156,396036
2021-11-30,64.4541,64.5281,64.2841,64.4865,320325
2021-12-01,64.6923,64.7578,64.5971,64.6421,369668
2021-12-02,64.7665,64.8544,64.5457,64.7614,227062
2021-12-03,64.9459,65.1076,64.6981,64.8769,369415
2021-12-06,65.0861,65.2296,65.0493,65.1094,383550
2021-12-07,65.2922,65.4943,64.8164,65.094,344323
2021-12-08,65.2635,65.3383,65.2102,65.3004,141203
2021-12-09,65.1377,65.2723,65.0898,65.1966,307368
2021-12-10,65.0215,65.1047,65.0011,65.0883,384352
2021-12-13,65.2051,65.3605,65.1491,65.2188,179126
2021-12-14,64.9433,65.1767,64.723,65.0552,414952
2021-12-15,65.1814,65.3725,65.093,65.1622,437121
2021-12-16,65.0838,65.4211,64.9851,65.208,315490
2021-12-17,65.391,65.5173,65.2001,65.3804,485705
2021-12-20,65.3169,65.4253,65.3035,65.4053,443133
2021-12-21,65.4204,65.6013,65.2365,65.4453,286593
2021-12-22,65.5843,65.7226,65.4839,65.5447,453729
2021-12-23,65.6415,65.7041,65.3716,65.4906,473295
2021-12-24,65.3603,65.6216,65.2199,65.4309,143256
2021-12-27,65.5158,65.5561,65.4492,65.5257,499197
2021-12-28,65.5072,65.9645,65.4551,65.5546,101989
2021-12-29,65.477,65.5361,65.2669,65.534,294478
2021-12-30,65.509,65.6532,65.4918,65.5559,475187
2021-12-31,65.852,65.9848,65.6394,65.7977,389742
2022-01-03,65.7402,66.0054,65.6843,65.7723,206708
2022-01-04,65.891,66.0027,65.4524,65.7431,357516
2022-01-05,65.5788,65.7634,65.4293,65.5515,185866
2022-01-06,65.5125,65.6113,65.4957,65.5787,194905
2022-01-07,65.6736,65.8624,65.2534,65.6977,464652
2022-01-10,65.7876,65.9521,65.6672,65.8404,118835
2022-01-11,65.9403,65.9617,65.734,65.8876,484878
2022-01-12,65.9382,66.0844,65.7361,66.0465,281342
2022-01-13,66.0873,66.359,66.0551,66.1761,125901
2022-01-14,66.3172,66.3988,66.1384,66.3565,414881
2022-01-17,66.5657,66.649,66.486,66.5203,119295
2022-01-18,66.8447,66.8533,66.7549,66.7624,230053
2022-01-19,66.8653,67.0895,66.732,66.7731,196315
2022-01-20,66.6646,66.974,66.4838,66.6293,413775
2022-01-21,66.7455,66.862,66.6698,66.751,258674
2022-01-24,66.9418,66.9919,66.8449,66.8886,361920
2022-01-25,67.0553,67.1672,66.9452,67.1321,128867
2022-01-26,67.2135,67.4496,67.0141,67.3377,378216
2022-01-27,67.6629,67.852,67.5321,67.6334,384350
2022-01-28,67.6829,67.8235,67.6756,67.751,214296
2022-01-31,67.8115,68.0774,67.726,67.8159,452511
2022-02-01,67.6701,67.7381,67.4696,67.662,288018
2022-02-02,67.7543,67.7953,67.7082,67.7375,366892
2022-02-03,67.76,67.7926,67.6537,67.6965,172681
2022-02-04,67.8154,67.9897,67.6407,67.759,473133
2022-02-07,67.8135,67.9431,67.7555,67.8003,198632
2022-02-08,67.8681,68.2302,67.8278,67.8981,350445
2022-02-09,67.9262,68.0058,67.8816,67.9189,135940
2022-02-10,68.0392,68.083,68.0265,68.0798,117893
2022-02-11,67.7298,67.8501,67.6551,67.7431,150709
2022-02-14,67.9802,68.0416,67.7263,67.8027,477116
2022-02-15,68.0121,68.2623,67.8947,67.9997,184205
2022-02-16,68.3187,68.4696,68.229,68.288,451828
2022-02-17,68.3738,68.516,67.9601,68.4221,332093
2022-02-18,68.7569,68.8215,68.604,68.6869,135463
2022-02-21,68.7967,68.9724,68.5861,68.7444,276484
2022-02-22,68.832,68.929,68.6137,68.7792,291708
2022-02-23,68.9012,68.9356,68.8257,68.8864,206775
2022-02-24,68.9917,69.263,68.8431,68.9204,341644
2022-02-25,68.9346,68.9485,68.8403,68.847,444444
2022-02-28,68.83,68.8904,68.7286,68.8105,453493
2022-03-01,68.684,68.8242,68.6287,68.6919,310059
2022-03-02,68.8603,68.8705,68.7854,68.7988,457403
2022-03-03,68.7725,68.8861,68.7145,68.8348,469243
2022-03-04,68.7702,69.093,68.7111,68.8196,135210
2022-03-07,68.7723,68.7769,68.6334,68.776,353985
2022-03-08,68.7599,68.979,68.6012,68.8799,409312
2022-03-09,69.0789,69.1535,69.0134,69.0218,106315
2022-03-10,68.8339,68.9953,68.7917,68.9003,341364
2022-03-11,68.7249,68.9574,68.5286,68.7573,465390
2022-03-14,68.9082,68.9866,68.8035,68.9229,207287
2022-03-15,68.7705,68.9367,68.6627,68.7678,442985
2022-03-16,68.8538,68.9608,68.7196,68.8775,473556
2022-03-17,69.13,69.3076,69.0886,69.1347,354108
2022-03-18,69.389,69.4781,69.3006,69.3931,351798
2022-03-21,69.4991,69.6301,69.1954,69.5302,313909
2022-03-22,69.6097,69.875,69.5677,69.6636,263608
2022-03-23,70.0879,70.0917,69.8657,70.0121,281170
2022-03-24,69.5736,69.8589,69.3601,69.7203,308954
2022-03-25,69.6761,69.7644,69.4314,69.6904,292869
2022-03-28,69.8108,69.8598,69.5638,69.8435,430421
2022-03-29,69.8606,69.9654,69.7022,69.8313,407688
2022-03-30,69.9375,70.2971,69.8358,70.0394,239036
2022-03-31,70.0339,70.1582,69.9885,70.0689,305256
2022-04-01,70.1152,70.2569,69.9435,70.1224,186094
2022-04-04,70.194,70.3369,69.9384,70.1189,170409
2022-04-05,70.104,70.2434,69.8051,70.0807,247538
2022-04-06,69.9562,70.1973,69.6529,70.0391,123271
2022-04-07,70.0779,70.1874,70.0341,70.1121,441836
2022-04-08,70.1006,70.4,69.9749,70.0385,150474
2022-04-11,70.1227,70.3018,70.094,70.207,230620
2022-04-12,70.3283,70.4109,70.2628,70.3339,200576
2022-04-13,70.5231,70.5331,70.3095,70.5237,182733
2022-04-14,70.3726,70.4251,70.2542,70.3997,247093
2022-04-15,70.3849,70.4585,70.1809,70.1956,387703
2022-04-18,70.2012,70.3726,69.8823,70.2301,456966
2022-04-19,70.7042,70.7527,70.6297,70.6724,175492
2022-04-20,70.8324,70.9699,70.7808,70.8867,195634
2022-04-21,70.881,70.9035,70.8007,70.8436,287858
2022-04-22,71.0009,71.0754,70.861,70.9391,227839
2022-04-25,71.0361,71.143,70.8946,71.0778,419997
2022-04-26,70.915,71.0505,70.6566,70.9189,189205
2022-04-27,71.0849,71.2017,71.0643,71.1486,260961
2022-04-28,71.0789,71.273,71.0362,71.1603,318296
2022-04-29,71.2568,71.4214,70.9872,71.183,252602
2022-05-02,71.1825,71.2813,71.1736,71.222,346834
2022-05-03,71.2482,71.5585,71.2062,71.4206,419800
2022-05-04,71.4744,71.5904,71.2827,71.3485,312851
2022-05-05,71.0835,71.2025,70.7769,71.1406,282734
2022-05-06,71.2045,71.2491,71.1073,71.2221,480742
2022-05-09,71.083,71.1004,70.7916,70.9666,492709
2022-05-10,70.9493,71.1188,70.9403,70.9593,498151
2022-05-11,71.1516,71.324,71.0366,71.1633,106577
2022-05-12,71.1937,71.5804,71.1384,71.2813,434958
2022-05-13,71.3487,71.9114,71.1842,71.4655,459490
2022-05-16,71.578,71.6088,71.5019,71.5899,422118
2022-05-17,71.9969,72.331,71.8081,71.9708,399823
2022-05-18,71.9441,72.2026,71.8746,71.9221,246421
2022-05-19,71.9807,72.1562,71.9237,72.0153,390399
2022-05-20,71.9897,72.0113,71.7318,71.9883,331913
2022-05-23,72.0294,72.3734,71.9837,72.162,432588
2022-05-24,72.2224,72.4119,72.1567,72.1892,240588
2022-05-25,72.4852,72.6588,72.2961,72.4735,397047
2022-05-26,72.5757,72.6084,72.3594,72.4328,413742
2022-05-27,72.6734,72.6999,72.6343,72.6728,433545
2022-05-30,72.7267,72.8322,72.6939,72.7954,168732
2022-05-31,72.8233,72.9236,72.6547,72.827,445499
2022-06-01,72.9185,72.9916,72.899,72.9425,186668
2022-06-02,73.0488,73.0541,72.8962,73.017,474833
2022-06-03,73.1075,73.2674,72.8563,73.1055,115477
2022-06-06,73.0197,73.3084,72.784,73.1118,189440
2022-06-07,72.9263,73.2648,72.5933,73.0458,343575
2022-06-08,73.0526,73.1474,72.9186,73.0334,317342
2022-06-09,72.9248,72.974,72.7259,72.824,375415
2022-06-10,72.9889,73.262,72.8522,72.9831,261425
2022-06-13,72.8985,72.9077,72.7406,72.8393,101344
2022-06-14,72.9178,73.0999,72.7619,72.844,347072
2022-06-15,72.9943,73.2367,72.9572,72.9748,304314
2022-06-16,73.0743,73.2185,72.8633,73.1338,303469
2022-06-17,72.9251,73.0245,72.6638,72.9108,250749
2022-06-20,73.0219,73.181,72.8181,72.9339,456207
2022-06-21,73.0761,73.2157,72.9891,73.0374,416952
2022-06-22,73.1362,73.1473,72.8863,73.0815,172486
2022-06-23,73.2806,73.3957,73.2431,73.3145,115556
2022-06-24,73.2159,73.2476,73.1586,73.2307,172544
2022-06-27,72.9585,73.0199,72.9397,72.9672,119426
2022-06-28,73.1182,73.3164,72.975,73.1219,383715
2022-06-29,73.1653,73.2464,73.0544,73.0799,348083
2022-06-30,72.6884,72.9303,72.526,72.8595,285194
2022-07-01,72.875,72.9259,72.7234,72.8728,336655
2022-07-04,73.0828,73.223,73.0033,73.0886,423336
2022-07-05,72.8404,73.038,72.6322,72.9405,432436
2022-07-06,73.367,73.4181,73.0788,73.3177,273809
2022-07-07,73.1784,73.3255,72.9001,73.2315,336906
2022-07-08,73.2547,73.3818,73.0243,73.2809,330768
2022-07-11,73.274,73.4932,72.9635,73.1388,479748
2022-07-12,73.2554,73.2604,73.0906,73.1815,404601
2022-07-13,73.2405,73.2646,73.007,73.1985,225753
2022-07-14,73.0448,73.181,72.9841,73.017,454776
2022-07-15,73.4541,73.5383,73.4183,73.4662,259168
2022-07-18,73.577,73.7735,73.3138,73.4302,403093
2022-07-19,73.4531,73.5256,73.1923,73.3943,491069
2022-07-20,73.5181,73.6035,73.3515,73.5732,423572
2022-07-21,73.7735,74.0554,73.6557,73.8769,143009
2022-07-22,74.1223,74.1965,73.8799,74.0803,182280
2022-07-25,73.9353,74.151,73.8766,73.9394,418361
2022-07-26,73.9022,74.2492,73.5117,74.008,149338
2022-07-27,73.7981,73.949,73.5829,73.7665,104627
2022-07-28,73.9165,74.3116,73.8478,73.9364,203235
2022-07-29,73.7707,73.8298,73.6771,73.7316,294605
2022-08-01,73.6826,73.9538,73.5677,73.65,151366
2022-08-02,73.6416,73.7348,73.4791,73.6864,161360
2022-08-03,73.8355,73.8488,73.649,73.7888,235552
2022-08-04,73.7505,73.8998,73.6832,73.7872,339544
2022-08-05,74.0162,74.3025,73.942,74.0483,317773
2022-08-08,74.1529,74.2031,74.0589,74.1924,419267
2022-08-09,74.4092,74.4188,74.299,74.3252,492298
2022-08-10,74.1588,74.4559,73.9603,74.1796,113216
2022-08-11,74.571,74.7553,74.4494,74.4688,375318
2022-08-12,74.5191,74.5759,74.0103,74.3864,165509
2022-08-15,74.6269,74.8208,74.3929,74.6821,244186
2022-08-16,74.8023,75.1767,74.7541,75.0215,237044
2022-08-17,75.2144,75.384,74.779,75.1359,380296
2022-08-18,75.3028,75.3326,75.0316,75.3286,202319
2022-08-19,74.8369,74.985,74.6508,74.9018,457835
2022-08-22,74.8659,74.9876,74.8334,74.91,253287
2022-08-23,75.0814,75.1972,74.8157,75.1126,426031
2022-08-24,75.3867,75.4581,75.2586,75.289,480747
2022-08-25,75.155,75.3451,75.0375,75.143,304256
2022-08-26,75.2329,75.2718,75.0857,75.1364,140482
2022-08-29,74.8298,74.8836,74.7165,74.7929,380563
2022-08-30,74.8689,75.0055,74.8566,74.892,269312
2022-08-31,74.6182,74.6705,74.52,74.6474,235340
2022-09-01,74.8955,74.9315,74.7451,74.8535,282836
2022-09-02,75.1296,75.2132,74.8268,75.068,219916
2022-09-05,75.1091,75.1307,74.9007,75.0343,212136
2022-09-06,75.1304,75.4745,75.1245,75.15,495859
2022-09-07,75.1681,75.4869,75.1227,75.155,211402
2022-09-08,75.2729,75.4315,74.9817,75.2289,283453
2022-09-09,75.0651,75.2313,74.918,75.0939,385900
2022-09-12,75.1396,75.3843,74.9594,75.225,188376
2022-09-13,74.9552,75.1742,74.9239,75.0157,347137
2022-09-14,74.7606,74.8382,74.719,74.7786,458207
2022-09-15,74.8473,74.8832,74.6662,74.7978,425132
2022-09-16,74.8977,75.1969,74.7992,74.8036,111426
2022-09-19,74.7802,74.8833,74.5749,74.8817,262029
2022-09-20,74.7772,74.9276,74.7622,74.8219,100107
2022-09-21,75.1146,75.2197,75.0589,75.1415,342684
2022-09-22,75.2629,75.3515,75.155,75.2032,230059
2022-09-23,75.236,75.4353,75.1001,75.2758,457435
2022-09-26,75.3108,75.4712,75.2592,75.3431,170214
2022-09-27,75.4253,75.7343,75.3442,75.5319,440531
2022-09-28,75.6933,75.7822,75.6247,75.6567,236918
2022-09-29,75.7492,75.8338,75.7057,75.7614,468009
2022-09-30,75.8612,76.0761,75.5724,75.9108,179835
2022-10-03,75.6521,75.8116,75.5082,75.6718,207590
2022-10-04,75.5242,75.5887,75.2762,75.4392,240415
2022-10-05,75.3896,75.8324,75.2155,75.4654,494168
2022-10-06,75.4098,75.5085,75.311,75.4733,393575
2022-10-07,75.6932,75.7701,75.4915,75.5986,426555
2022-10-10,75.6451,75.7646,75.5622,75.6394,321163
2022-10-11,75.816,75.8801,75.5808,75.7652,417923
2022-10-12,75.6448,75.7518,75.3164,75.6144,350750
2022-10-13,75.6479,75.7199,75.5548,75.6506,367031
2022-10-14,75.4592,75.5209,75.3798,75.4855,434888
2022-10-17,75.6445,75.8693,75.4187,75.5816,493307
2022-10-18,75.4231,75.5471,75.3209,75.3355,330329
2022-10-19,75.5074,75.6161,75.2029,75.4256,276625
2022-10-20,75.1526,75.4116,75.1174,75.2417,361252
2022-10-21,75.3198,75.5431,75.0491,75.2217,396615
2022-10-24,75.3669,75.4402,75.3552,75.3939,494534
2022-10-25,75.4089,75.4965,75.3333,75.4659,379524
